id;left;top;right;bottom;row_index;col_index;field_1;PC1;PC2;PC3;PC4;PC5;PC6;typology;city;z_distance;q_cluster;lst_mean;solar_summ;solar_wint;pm10_mean;pm25_mean;no2_mean;noiseday_m;noisenight;bin_lst_me;bin_solar_;bin_sola_1;bin_pm10_m;bin_pm25_m;bin_no2_me;bin_noised;bin_noisen;City;Building height;Height varability;Sky view factor;Frontal area index;Water cover fraction;Impervious surface cover fraction;Building cover fraction;Pervious surface cover fraction;Aspect ratio;Intersections;Length N-S;Length NE-SW;Length SE-NW;Length E-W;Length primary road;Length highway;Length secondary road;Length railway;Neighbourhood type
231;2499723,99;1119639,101;2499973,99;1119389,101;5;9;1442;0,614803311;0,776756039;0,194264338;0,580677981;-0,507958486;-1,170368769;D;geneva;1,727438417;(1.48,2];0,282022781;0,293136396;0,62683806;0,088146295;-0,037934604;0,288952336;-0,000983623;0,602482804;(-0.0567,0.716];(-0.0457,0.658];(0.529,3.4];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(0.106,0.611];geneva;20,16311861;7,49;0,553774009;0,212;0;0,481;0,255;0,264;0,522;7;423,1;143,03;21,88;114,59;0;0;702,6;0;S-C
232;2499723,99;1119389,101;2499973,99;1119139,101;6;9;1443;0,26881241;-0,232691551;0,054697263;-1,211943696;-0,484439535;1,06611837;C;geneva;1,723222222;(1.48,2];-0,82164909;1,453102078;1,110795411;-0,712783233;-0,924927289;-0,558850895;0,247023887;0,469021318;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-0.717,-0.162];(-1.73,-0.731];(-0.72,-0.0796];(0.0621,0.737];(0.106,0.611];geneva;17,20347211;8,304;0,549509681;0,15;0;0,791;0,199;0,01;0,384;9;510,4;344,86;28,55;272,56;0;0;1156,37;554,042;S-C
233;2499723,99;1119139,101;2499973,99;1118889,101;7;9;1444;-1,342578461;-1,330911355;-1,461793538;1,357521646;-0,547803939;0,284780313;G;geneva;2,816866398;(2.66,11.4];1,443846804;-0,128083505;0,874598727;0,826659214;0,438043235;1,029184295;1,089804329;1,217619892;(0.716,2.72];(-0.611,-0.0457];(0.529,3.4];(0.673,2.38];(-0.152,0.689];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;15,35350039;5,974;0,617287805;0,127;0;0,599;0,199;0,202;0,377;5;668,49;110,99;47,66;127,87;0;0;955,01;886,051;S-C
234;2499723,99;1118889,101;2499973,99;1118639,101;8;9;1445;0,420771507;1,195219776;-0,320457255;0,064873581;-0,024566996;0,025614932;E;geneva;1,309106592;(0.312,1.48];0,780253251;-0,130922711;0,276931739;0,82945351;0,2634357;0,666954489;-0,227566775;0,330263924;(0.716,2.72];(-0.611,-0.0457];(-0.31,0.529];(0.673,2.38];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(0.106,0.611];geneva;16,46386524;4,942;0,523269256;0,108;0;0,244;0,227;0,529;0,415;5;451,77;0,32;468,79;0;578,268073;0;342,611927;0;G-E
235;2499723,99;1118639,101;2499973,99;1118389,101;9;9;1446;-0,171439552;0,039929344;0,399213655;0,865007664;-0,666131468;-0,776264743;A;geneva;1,408869674;(0.312,1.48];1,660593577;-0,239978724;0,586123772;0,380008082;-0,248031969;0,375452112;-0,30517211;-0,039173456;(0.716,2.72];(-0.611,-0.0457];(0.529,3.4];(-0.162,0.673];(-0.731,-0.152];(-0.0796,0.698];(-0.657,0.0621];(-0.65,0.106];geneva;18,80176031;5,016;0,556193097;0,248;0;0,594;0,378;0,028;0,599;20;415,45;405,47;395,7;369,4;862,40241;0;723,61759;2259,869;S-B
236;2499723,99;1118389,101;2499973,99;1118139,101;10;9;1447;-0,390684518;-1,028173588;-0,123076575;-1,173863297;0,412565051;-0,684123493;A;geneva;1,800309162;(1.48,2];1,286660036;-0,657419588;-0,488253983;1,822664123;1,203706154;1,630786982;1,061085222;1,658990677;(0.716,2.72];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;22,22419471;6,427;0,621957044;0,235;0;0,746;0,254;0;0,627;17;140,56;894,08;555,64;188,38;1745,653839;0;33,006161;1987,874;G-C
237;2499723,99;1118139,101;2499973,99;1117889,101;11;9;1448;-0,79049584;-0,571155421;0,985552996;0,318994202;-0,068787905;-1,053788913;A;geneva;1,771828729;(1.48,2];-0,253290284;-0,695509698;-0,705542176;1,457559653;1,143263947;1,402277802;1,448161595;1,427690043;(-0.699,-0.0567];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;23,1173983;5,645;0,629705413;0,344;0,132;0,491;0,29;0,087;0,672;25;361,58;541,25;589,75;366,61;1102,892067;0;756,297933;0;G-C
238;2499723,99;1117889,101;2499973,99;1117639,101;12;9;1449;-1,548038807;-2,020465358;-0,052536253;1,120285739;1,013445691;-2,113871514;C;geneva;3,637585676;(2.66,11.4];-0,169162436;-0,388258647;-0,386368696;1,450828752;1,525157788;1,275166557;1,502967007;1,400819109;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;19,96171017;5,372;0,625643023;0,3;0,186;0,516;0,298;0;0,588;32;763,95;55,93;98,85;1068,08;876,591358;0;1110,218642;0;G-B
239;2499723,99;1117639,101;2499973,99;1117389,101;13;9;1450;-1,80655118;0,583303208;0,680536556;0,314365437;-0,525069551;-1,150877927;A;geneva;2,401258725;(2,2.66];1,036279175;0,378191682;-0,035446963;1,410194749;1,699447914;1,058697389;1,382275918;1,20314035;(0.716,2.72];(-0.0457,0.658];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;20,20654473;5,111;0,519814766;0,372;0;0,628;0,372;0;0,779;24;378,53;650,22;685,93;419,73;1107,453234;0;1026,956766;0;G-C
240;2499723,99;1117389,101;2499973,99;1117139,101;14;9;1451;-0,821695421;-0,725864164;-0,893184415;-0,293787993;1,121193886;-0,663649905;E;geneva;1,945162939;(1.48,2];1,632899918;-0,081891211;-0,336974121;2,377988027;2,649497522;1,901424692;1,719916914;1,656251315;(0.716,2.72];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;21,46210934;3,859;0,727764818;0,112;0;0,414;0,159;0,427;0,698;10;364,59;285,29;260,64;327,82;1400,136525;0;0;0;S-B
241;2499723,99;1117139,101;2499973,99;1116889,101;15;9;1452;-0,900541659;-2,052140198;-1,798685984;-1,285515067;1,957478755;-0,263211689;E;geneva;3,716325928;(2.66,11.4];1,731649516;-1,426433976;-0,719378594;2,066787361;2,205535329;1,626851242;1,138679801;1,385812607;(0.716,2.72];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;19,58858456;7,426;0,746020871;0,142;0;0,594;0,192;0,214;0,777;7;309,35;72,99;321,68;119,12;1858,407273;0;0;0;S-B
242;2499723,99;1116889,101;2499973,99;1116639,101;16;9;1453;0,433745155;-1,483966595;-1,334986482;0,231900503;0,692866623;0,365998979;A;geneva;2,200063153;(2,2.66];0,566653843;0,060722679;0,103868187;1,380591683;1,558641876;1,037756127;1,333251395;1,247593329;(-0.0567,0.716];(-0.0457,0.658];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;20,09415172;8,569;0,544630496;0,229;0;0,572;0,428;0;0,667;7;433,04;353,73;314,44;169,71;1286,860478;0;0;0;S-B
243;2499723,99;1116639,101;2499973,99;1116389,101;17;9;1454;-0,577780486;-2,023262288;-1,493368477;-0,421708341;1,116050332;-0,933031717;C;geneva;2,991909831;(2.66,11.4];-0,989060139;0,999841045;-0,061779514;0,487880401;0,637888523;0,322689908;0,366467545;0,364690472;(-2.4,-0.699];(0.658,2.84];(-0.31,0.529];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;19,08636173;6,794;0,549735008;0,331;0,1;0,57;0,274;0,126;0,579;16;801,29;72,47;90,9;511,24;964,077369;0;511,822631;0;S-B
244;2499723,99;1116389,101;2499973,99;1116139,101;18;9;1455;0,443979928;-1,028597078;0,126743813;-0,701498071;0,017216651;1,531691191;C;geneva;2,027231605;(2,2.66];-2,181313018;0,972307389;0,733976592;0,310601207;0,443075242;-0,054648167;0,272948194;0,402246009;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;21,27147166;9,117;0,563857585;0,187;0,194;0,421;0,215;0,17;0,58;6;683,44;198,19;34,9;218,8;0;0;1135,33;0;S-C
253;2499973,99;1120389,101;2500223,99;1120139,101;2;10;1456;-2,131173523;-0,641161956;-0,523905206;0,926875334;-1,03855883;0,632587137;I;geneva;2,750515355;(2.66,11.4];1,277189267;0,860927289;1,230852663;-0,874816421;-1,529939982;-0,840130742;0,178515463;0,270347133;(0.716,2.72];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(0.0621,0.737];(0.106,0.611];geneva;21,8192821;3,632;0,706623299;0,01;0;0,39;0,034;0,576;0,3;1;536,74;42,76;47,78;0;0;0;627,28;1227,97;S-D
254;2499973,99;1120139,101;2500223,99;1119889,101;3;10;1457;1,650884245;-0,018219291;-0,640772896;1,304094974;0,307960465;-0,748688908;E;geneva;2,343582528;(2,2.66];-0,245578174;1,639694765;3,296023804;-1,480900239;-1,53274435;-1,776063424;-0,722494504;-1,188857574;(-0.699,-0.0567];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;6,924650656;5,791;0,674225247;0,009;0;0,4;0,023;0,577;0,13;7;509,97;69,74;4,49;423,08;945,237202;0;62,042798;3689,407;S-D
255;2499973,99;1119889,101;2500223,99;1119639,101;4;10;1458;-0,245629357;0,469257565;-0,752806971;2,195348189;0,439085146;-0,478247638;F;geneva;2,467453145;(2,2.66];-1,657142354;0,348537465;0,324005493;-0,774742687;-0,709500487;-0,98342163;0,692426557;0,279830693;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-2.17,-0.717];(-0.731,-0.152];(-2.33,-0.72];(0.0621,0.737];(0.106,0.611];geneva;16,69230817;7,828;0,720383121;0,123;0;0,45;0,149;0,401;0,375;8;619,36;47,54;84,28;200,38;563,34078;0;388,21922;6683,82;S-C
256;2499973,99;1119639,101;2500223,99;1119389,101;5;10;1459;-1,288952128;-0,238048168;-0,64029902;2,422418234;0,394140092;-0,245862724;F;geneva;2,865650423;(2.66,11.4];-0,106181344;0,066955901;0,578570807;-0,229149245;-0,33452853;-0,103660261;1,118131964;1,185462553;(-0.699,-0.0567];(-0.0457,0.658];(0.529,3.4];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(0.737,2.34];(0.611,2.66];geneva;22,7223837;5,506;0,74515516;0,281;0;0,752;0,248;0;0,716;6;442,6;0;0;380,75;573,195071;0;250,154929;7828,52;S-B
257;2499973,99;1119389,101;2500223,99;1119139,101;6;10;1460;0,126906336;0,469292259;0,706555228;0,917719999;-0,776544689;0,300825524;F;geneva;1,50707942;(1.48,2];0,413493919;1,387453797;1,171653543;-0,480122228;-0,495318274;-0,402710703;-0,144831204;-0,421675644;(-0.0567,0.716];(0.658,2.84];(0.529,3.4];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;12,71653795;6,719;0,838684521;0,068;0;0,766;0,234;0;0,286;2;93,81;234,89;24,74;234,62;0;0;588,06;14240,014;S-C
258;2499973,99;1119139,101;2500223,99;1118889,101;7;10;1461;0,51949964;0,021070156;0,587785559;0,311137277;-0,712915671;0,295820133;F;geneva;1,14384457;(0.312,1.48];0,95829388;-0,499166941;-0,902412442;-0,261884852;-0,218902221;-0,190576726;-1,489379672;-1,468908088;(0.716,2.72];(-0.611,-0.0457];(-1.71,-0.722];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-2.7,-0.657];(-2.55,-0.65];geneva;13,85099385;4,132;0,896323411;0,054;0;0,742;0,258;0;0,611;0;72,66;36,38;0;0;0;0;109,04;13265,111;S-C
259;2499973,99;1118889,101;2500223,99;1118639,101;8;10;1462;-1,190304803;-0,350458267;-0,967497865;-0,708707637;1,1436697;-0,376709089;F;geneva;2,104246961;(2,2.66];0,391535898;-1,303780223;-1,171817401;1,745899013;1,758249512;1,68036932;-0,176347644;0,425290486;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(-0.657,0.0621];(0.106,0.611];geneva;16,4632683;6,744;0,721340654;0,2;0;0,591;0,409;0;0,925;4;311,48;198,83;102;0;877,631703;0;0;6181,983;S-B
260;2499973,99;1118639,101;2500223,99;1118389,101;9;10;1463;-1,08913754;0,084889912;0,256142076;-1,483954006;0,352278383;-0,134375813;A;geneva;1,898239198;(1.48,2];1,259826581;-0,816896343;-0,334047626;1,19705268;0,833407952;0,823089647;0,236864615;0,748113999;(0.716,2.72];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.611,2.66];geneva;18,76283722;6,243;0,551373942;0,327;0;0,48;0,52;0;0,91;15;76,09;1068,01;476,25;0;1403,906424;0;216,443576;2245,9;G-A
261;2499973,99;1118389,101;2500223,99;1118139,101;10;10;1464;-2,691732735;-0,67431011;-1,256683341;-0,833396185;1,996731288;-2,088799003;A;geneva;4,28064698;(2.66,11.4];1,279510529;-1,248308717;-1,080941369;0,782609768;0,782896388;1,246393195;0,683269779;0,877681465;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.611,2.66];geneva;22,77109565;5,912;0,472912818;0,473;0;0,538;0,462;0;1,042;26;341,12;799,17;651,39;298,72;2005,827967;0;84,572033;0;G-C
262;2499973,99;1118139,101;2500223,99;1117889,101;11;10;1465;-1,440313527;-1,430842814;1,621336382;0,937355068;0,313977447;-0,009621643;B;geneva;2,779901944;(2.66,11.4];-0,554405829;-1,67489246;-0,917635025;0,669533991;0,527315195;0,846783713;1,197510347;0,937888985;(-0.699,-0.0567];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;22,77927719;5,535;0,636279043;0,362;0,257;0,387;0,356;0;0,851;20;266,43;590,42;587,22;334,78;0;0;1778,85;0;S-A
263;2499973,99;1117889,101;2500223,99;1117639,101;12;10;1466;-2,794355864;0,341685996;0,495567462;1,919936955;-0,054285207;-0,40916079;C;geneva;3,468036688;(2.66,11.4];-0,155534642;-1,548834427;-1,216724682;0,246136045;0,318078638;0,406930976;0,567904481;0,162843817;(-0.699,-0.0567];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;23,94128768;5,871;0,540719927;0,488;0,049;0,465;0,486;0;1,156;26;852,78;220,8;48,07;1011,14;0;0;2132,79;0;G-B
264;2499973,99;1117639,101;2500223,99;1117389,101;13;10;1467;-1,021595581;0,213202679;0,591682984;1,14915859;-0,587295266;-0,794740615;B;geneva;1,93294995;(1.48,2];1,039634494;-1,023724863;-0,834498947;0,942499718;0,921367062;0,769990812;1,48180652;1,366359202;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;18,50312488;4,701;0,579764232;0,337;0;0,558;0,354;0,088;0,566;17;490,09;417,58;830,5;181,52;0;0;1919,69;0;S-A
265;2499973,99;1117389,101;2500223,99;1117139,101;14;10;1468;-0,516269087;1,18801756;0,218719535;1,190710161;-0,362806591;-0,78109118;B;geneva;1,971111481;(1.48,2];-0,06308477;1,083803539;1,532428976;1,075191391;1,164140708;0,779630824;1,192680796;1,251884213;(-0.699,-0.0567];(0.658,2.84];(0.529,3.4];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;21,63352158;4,087;0,532283856;0,192;0;0,388;0,165;0,447;0,573;20;504,39;639,77;738,07;257;0;0;2139,23;0;S-A
266;2499973,99;1117139,101;2500223,99;1116889,101;15;10;1469;-0,92476582;0,684024475;-0,369162812;0,592248684;0,658770062;-0,907913067;A;geneva;1,751686365;(1.48,2];0,975283979;-0,741321864;-0,570603956;0,930625093;1,310517315;0,673644482;0,734326161;0,439778605;(0.716,2.72];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;20,31728882;6,183;0,493961272;0,433;0;0,282;0,403;0,315;0,86;21;416,93;412,67;660,35;395,05;1184,828377;0;700,171623;0;G-C
267;2499973,99;1116889,101;2500223,99;1116639,101;16;10;1470;-1,617974776;-1,125067166;-2,086727409;0,437716302;1,373830595;-1,012391263;C;geneva;3,367787392;(2.66,11.4];1,581108641;-1,303291419;-1,243397969;1,019717984;1,347438539;1,074611506;0,288811645;0,274658407;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.106,0.611];geneva;18,56121593;6,862;0,429502423;0,43;0;0,485;0,515;0;0,894;16;828,49;0;66,18;730,96;858,290261;0;767,339739;0;G-B
268;2499973,99;1116639,101;2500223,99;1116389,101;17;10;1471;-1,489216021;0,343755624;-0,712072367;0,501886019;0,284331656;0,619174031;C;geneva;1,886555033;(1.48,2];1,07282251;-0,858140799;-0,685281473;-0,143676729;0,382573201;-0,055911307;-0,489578292;-0,990229232;(0.716,2.72];(-2.51,-0.611];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(-2.55,-0.65];geneva;17,24293115;8,772;0,432220656;0,478;0;0,42;0,58;0;1,021;12;757,75;0;95,39;496,73;0;0;1349,87;0;G-B
269;2499973,99;1116389,101;2500223,99;1116139,101;18;10;1472;-1,423414388;-0,295639285;-1,041114479;1,40408486;0,064964387;-0,095792106;B;geneva;2,276462443;(2,2.66];0,970372513;-0,495536683;0,371786806;0,597501368;0,868299124;0,146322399;-0,184794424;-0,345636241;(0.716,2.72];(-0.611,-0.0457];(-0.31,0.529];(-0.162,0.673];(0.689,2.65];(-0.0796,0.698];(-0.657,0.0621];(-0.65,0.106];geneva;19,19875658;6,559;0,467845929;0,522;0;0,61;0,39;0;0,694;12;563,55;518,1;402,88;136,22;0;0;1620,75;0;S-A
278;2500223,99;1120389,101;2500473,99;1120139,101;2;11;1473;-0,215665473;-0,176910548;-1,581925871;-0,289293925;1,438200645;-1,44276795;I;geneva;2,610362011;(2,2.66];0,272598527;0,897427461;0,550623602;1,368049862;1,810021849;1,316620415;2,337903752;2,443604529;(-0.0567,0.716];(0.658,2.84];(0.529,3.4];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;6,98343846;3,92;0,625882331;0,019;0;0,128;0,05;0,822;0,163;4;230,68;60,53;28,81;94,86;638,021725;0;0;758,43;S-D
279;2500223,99;1120139,101;2500473,99;1119889,101;3;11;1474;-0,180055497;0,08898292;-1,356372632;0,663271657;1,272195072;1,613763746;E;geneva;2,557875619;(2,2.66];0,190413331;0,201552667;0,238336588;-0,760936147;-0,914516729;-0,92546087;-0,219922194;-0,358285436;(-0.0645,0.646];(-0.119,0.477];(-0.192,0.338];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;20,8920727;11,181;0,556275516;0,082;0;0,292;0,15;0,558;0,437;6;271,1;50,55;194,07;472,2;941,348698;0;46,571302;0;G-E
280;2500223,99;1119889,101;2500473,99;1119639,101;4;11;1475;-0,999300324;1,101708667;0,612417026;-0,664032104;-0,371107464;-0,370027835;D;geneva;1,817415121;(1.48,2];0,283970758;0,619509011;2,070524385;-0,865673733;-0,953951661;-0,948781517;-1,669263909;-1,572020801;(-0.0645,0.646];(0.477,5.14];(0.338,7.57];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;22,43484806;10,658;0,522047478;0,389;0;0,527;0,462;0,011;0,718;6;112,46;354,76;324,83;114,96;0;0;907,01;0;S-A
281;2500223,99;1119639,101;2500473,99;1119389,101;5;11;1476;0,808765834;-1,045885389;0,320589507;1,039690478;-1,137878065;0,428023255;A;geneva;2,09992446;(2,2.66];1,296703794;-0,205333093;-0,192346319;-0,719927802;-0,943562241;-1,007355147;-0,967836843;-1,004072351;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;14,46975056;6,939;0,660527496;0,2;0;0,796;0,204;0;0,509;14;378,53;45,77;543,96;351,99;1110,88084;0;209,36916;0;S-B
282;2500223,99;1119389,101;2500473,99;1119139,101;6;11;1477;0,090277635;-0,64400301;-0,721120705;1,611278626;-0,449816562;0,236277916;A;geneva;1,948662619;(1.48,2];1,238913152;5,038285501;4,570292925;-0,938923735;-1,084004133;-1,112089677;-1,644250165;-1,641055171;(0.646,3.13];(0.477,5.14];(0.338,7.57];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;16,7625966;8,768;0,541555888;0,353;0;0,567;0,327;0,106;0,655;13;699,45;104,22;312,2;295,59;846,973623;0;564,486377;160,342;S-B
283;2500223,99;1119139,101;2500473,99;1118889,101;7;11;1478;-1,60906291;1,687363542;0,845297949;-0,99179809;-0,390562827;0,777725484;A;geneva;2,809246784;(2.66,11.4];0,118464745;-0,205333093;-0,192346319;-1,103042734;-1,185994664;-1,180490002;-1,774194704;-1,476912043;(-0.0645,0.646];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;19,08215958;7,451;0,424873961;0,563;0;0,43;0,57;0;1,134;12;9,78;744,21;766,85;0;617,48263;0;903,35737;91,921;G-A
284;2500223,99;1118889,101;2500473,99;1118639,101;8;11;1479;-1,152867892;1,627374416;0,988910767;-0,768256952;-0,647453754;0,865417846;A;geneva;2,591092343;(2,2.66];0,398431272;4,339234571;3,797674722;-1,190491989;-1,224973078;-1,196531295;-1,070720145;-1,194225665;(-0.0645,0.646];(0.477,5.14];(0.338,7.57];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;17,75144491;7,041;0,438684959;0,459;0;0,445;0,555;0;1,163;13;0;559,44;789,1;0;554,181491;0;794,358509;0;G-A
285;2500223,99;1118639,101;2500473,99;1118389,101;9;11;1480;-2,526594962;1,748114089;0,568493244;-1,678977084;0,476999761;-0,454282755;A;geneva;3,607718833;(2.66,11.4];1,009617866;-1,567130829;-1,136521988;-0,638337358;-0,571912201;-0,400166588;-1,233815403;-1,343622267;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-2.7,-0.657];(-2.55,-0.65];geneva;17,4613541;6,278;0,401945946;0,6;0;0,383;0,58;0,037;1,256;18;0;914,17;978,55;0;1146,638542;0;746,081458;0;G-A
286;2500223,99;1118389,101;2500473,99;1118139,101;10;11;1481;-2,650525686;0,943914688;1,374263149;-1,325360624;-0,463217146;-1,814008494;A;geneva;3,881576777;(2.66,11.4];0,040692358;1,271343347;0,012029508;0,630647367;0,790570351;0,765501898;1,164992895;1,30852658;(-0.0567,0.716];(0.658,2.84];(-0.31,0.529];(-0.162,0.673];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;22,9611601;5,774;0,549227716;0,277;0,007;0,681;0,31;0,002;0,65;35;182,18;1195,65;838,37;228,62;1459,345234;0;985,474766;0;G-C
287;2500223,99;1118139,101;2500473,99;1117889,101;11;11;1482;0,482119044;-3,095558159;2,505633477;-0,817719225;1,027054081;0,812390988;E;geneva;4,298441828;(2.66,11.4];-1,854530442;-1,415600072;-0,987659643;1,499157345;1,560911662;1,759043766;1,814592563;1,909452677;(-2.4,-0.699];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;26,82669604;6,012;0,858652266;0,059;0,842;0,079;0,079;0;0,645;5;191,19;191,86;372,18;116,63;880,155578;0;0;0;G-F
288;2500223,99;1117889,101;2500473,99;1117639,101;12;11;1483;-1,767727653;-0,574565994;0,810150685;0,760683936;0,353590786;0,782896602;C;geneva;2,329790732;(2,2.66];-0,318128086;-1,403800638;-1,388561611;0,121234794;0,093692027;0,342912774;0,388541599;0,505890244;(-0.699,-0.0567];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;24,52202365;6,044;0,634345721;0,482;0,13;0,388;0,461;0,021;1,088;19;412,52;191,33;54,05;951,55;0;0;1609,45;0;G-B
289;2500223,99;1117639,101;2500473,99;1117389,101;13;11;1484;-2,379578248;1,009263649;-0,270518836;1,295929721;0,600236231;-0,512801407;B;geneva;3,009463216;(2.66,11.4];1,098322872;-1,913733896;-1,707698287;0,195635159;0,268901482;0,255195416;-0,627199527;-0,40139981;(0.716,2.72];(-2.51,-0.611];;(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(-0.657,0.0621];(-0.65,0.106];geneva;19,91094281;4,903;0,424724407;0,539;0;0,43;0,514;0,056;0,952;19;224,56;594,6;610,2;481,72;0;0;1911,08;0;S-A
290;2500223,99;1117389,101;2500473,99;1117139,101;14;11;1485;-0,673777922;0,626079222;0,211498856;1,262078201;0,225559482;-0,272523607;B;geneva;1,615138146;(1.48,2];0,487027498;-1,43911983;-0,985337895;1,287498068;1,569227354;1,010149591;1,225186412;1,354328809;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;17,94832389;4,043;0,520896259;0,36;0;0,515;0,31;0,175;0,567;17;91,1;400,81;749,11;531,9;0;0;1772,92;0;S-A
291;2500223,99;1117139,101;2500473,99;1116889,101;15;11;1486;-0,172694643;0,378592985;0,808889606;-0,595318776;-0,614012561;-1,106724566;A;geneva;1,668446469;(1.48,2];0,774460671;1,593062656;0,34717243;1,575971913;2,109137349;1,202010013;1,901952302;1,237266148;(0.716,2.72];(0.658,2.84];(-0.31,0.529];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;19,27212609;3,149;0,558689923;0,212;0;0,699;0,237;0,064;0,59;19;175,53;666;809,36;251,78;1248,446597;0;654,223403;0;G-C
